selections	count
fans:0-10;funny:0-100;review_count:100-200;useful:0-100;yelping_since:2009	8
average_stars:4.0-4.5;cool:0-100;fans:0-10;funny:0-100;useful:0-100	8
average_stars:3.0-3.5;cool:0-100;fans:0-10;review_count:100-200;yelping_since:2010	8
cool:0-100;fans:0-10;review_count:100-200;useful:0-100;yelping_since:2009	8
average_stars:3.5-4.0;cool:0-100;fans:0-10;useful:100-200;yelping_since:2008	8
average_stars:3.5-4.0;cool:0-100;fans:10-20;funny:0-100;useful:200-300	8
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:100-200;review_count:300-400	8
average_stars:3.5-4.0;cool:0-100;fans:0-10;funny:0-100;yelping_since:2007	8
cool:0-100;fans:0-10;funny:0-100;useful:0-100;yelping_since:2009	8
average_stars:3.5-4.0;cool:100-200;fans:10-20;review_count:100-200;useful:200-300	8
average_stars:4.0-4.5;cool:>1000;funny:>1000;useful:>2000;yelping_since:2008	8
average_stars:3.5-4.0;cool:0-100;funny:0-100;review_count:100-200;yelping_since:2011	8
cool:0-100;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2011	8
average_stars:4.0-4.5;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2010	8
average_stars:3.5-4.0;cool:100-200;fans:10-20;review_count:100-200;useful:300-400	8
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:100-200;useful:200-300	8
average_stars:3.5-4.0;cool:0-100;review_count:100-200;useful:200-300;yelping_since:2010	7
cool:100-200;fans:10-20;funny:100-200;useful:300-400;yelping_since:2009	7
cool:0-100;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2006	7
average_stars:4.0-4.5;cool:0-100;funny:0-100;useful:100-200;yelping_since:2008	7
average_stars:4.0-4.5;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2009	7
average_stars:4.0-4.5;cool:>1000;funny:>1000;review_count:500-600;useful:>2000	7
cool:100-200;fans:10-20;funny:0-100;review_count:200-300;yelping_since:2009	7
average_stars:4.0-4.5;cool:0-100;funny:0-100;useful:100-200;yelping_since:2009	7
average_stars:3.5-4.0;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2008	7
average_stars:4.0-4.5;cool:0-100;fans:10-20;funny:0-100;review_count:100-200	7
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;useful:300-400	7
average_stars:3.5-4.0;cool:0-100;fans:0-10;review_count:100-200;yelping_since:2011	7
average_stars:4.0-4.5;cool:0-100;review_count:100-200;useful:100-200;yelping_since:2010	7
fans:0-10;funny:0-100;review_count:100-200;useful:0-100;yelping_since:2010	7
cool:0-100;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2011	7
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;review_count:100-200	7
average_stars:4.0-4.5;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2010	7
average_stars:3.5-4.0;cool:0-100;fans:0-10;useful:200-300;yelping_since:2010	7
average_stars:3.5-4.0;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2010	7
average_stars:3.5-4.0;fans:0-10;funny:0-100;useful:200-300;yelping_since:2010	7
average_stars:3.5-4.0;cool:>1000;funny:>1000;review_count:700-800;useful:>2000	7
cool:>1000;funny:>1000;review_count:600-700;useful:>2000;yelping_since:2008	7
cool:100-200;fans:10-20;funny:0-100;useful:200-300;yelping_since:2009	7
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:100-200;useful:400-500	7
average_stars:3.5-4.0;fans:10-20;funny:100-200;review_count:100-200;useful:300-400	7
average_stars:3.5-4.0;fans:0-10;funny:0-100;review_count:100-200;yelping_since:2011	7
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:100-200;useful:200-300	7
cool:0-100;funny:0-100;review_count:100-200;useful:0-100;yelping_since:2010	7
average_stars:4.0-4.5;cool:0-100;review_count:100-200;useful:100-200;yelping_since:2008	7
cool:0-100;fans:0-10;funny:0-100;useful:100-200;yelping_since:2007	7
average_stars:3.5-4.0;cool:0-100;review_count:100-200;useful:200-300;yelping_since:2007	7
cool:100-200;fans:10-20;review_count:200-300;useful:300-400;yelping_since:2009	7
average_stars:3.5-4.0;cool:0-100;fans:0-10;funny:0-100;yelping_since:2011	7
cool:0-100;fans:0-10;review_count:100-200;useful:0-100;yelping_since:2010	7
average_stars:3.5-4.0;cool:0-100;funny:0-100;useful:200-300;yelping_since:2007	7
average_stars:3.5-4.0;cool:100-200;funny:100-200;useful:300-400;yelping_since:2009	7
cool:0-100;fans:0-10;funny:0-100;useful:0-100;yelping_since:2010	7
average_stars:4.0-4.5;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2008	7
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:100-200;yelping_since:2008	7
cool:0-100;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2010	7
cool:100-200;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2009	7
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:300-400;yelping_since:2008	7
fans:0-10;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2011	7
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;yelping_since:2008	7
average_stars:3.5-4.0;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2008	7
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:300-400;useful:400-500	7
average_stars:3.5-4.0;cool:0-100;review_count:100-200;useful:200-300;yelping_since:2009	7
average_stars:4.0-4.5;cool:0-100;funny:0-100;review_count:100-200;useful:0-100	7
average_stars:4.0-4.5;cool:0-100;funny:0-100;review_count:100-200;yelping_since:2008	7
average_stars:3.0-3.5;cool:0-100;funny:0-100;review_count:100-200;yelping_since:2010	6
average_stars:4.0-4.5;cool:0-100;funny:0-100;review_count:100-200;useful:200-300	6
average_stars:3.5-4.0;cool:>1000;funny:>1000;useful:>2000;yelping_since:2010	6
average_stars:3.5-4.0;cool:0-100;fans:0-10;useful:100-200;yelping_since:2009	6
average_stars:3.0-3.5;cool:0-100;fans:0-10;funny:0-100;yelping_since:2010	6
average_stars:3.0-3.5;fans:0-10;funny:0-100;review_count:100-200;yelping_since:2010	6
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:100-200;yelping_since:2008	6
average_stars:4.0-4.5;fans:0-10;funny:0-100;review_count:100-200;useful:0-100	6
average_stars:4.0-4.5;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2009	6
average_stars:3.5-4.0;cool:100-200;fans:10-20;useful:300-400;yelping_since:2009	6
average_stars:4.0-4.5;fans:0-10;funny:0-100;useful:100-200;yelping_since:2008	6
fans:0-10;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2010	6
average_stars:4.0-4.5;fans:10-20;funny:0-100;review_count:100-200;useful:200-300	6
average_stars:3.0-3.5;cool:0-100;review_count:100-200;useful:100-200;yelping_since:2010	6
average_stars:3.5-4.0;cool:100-200;fans:0-10;review_count:100-200;useful:200-300	6
average_stars:3.5-4.0;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2008	6
average_stars:3.0-3.5;fans:0-10;funny:0-100;review_count:100-200;useful:200-300	6
average_stars:4.0-4.5;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2009	6
average_stars:3.5-4.0;fans:10-20;funny:0-100;useful:200-300;yelping_since:2007	6
average_stars:3.5-4.0;cool:200-300;fans:10-20;funny:100-200;yelping_since:2007	6
average_stars:4.0-4.5;fans:0-10;funny:0-100;review_count:100-200;yelping_since:2008	6
average_stars:3.5-4.0;cool:100-200;review_count:300-400;useful:400-500;yelping_since:2008	6
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;useful:200-300	6
average_stars:3.5-4.0;fans:0-10;funny:0-100;useful:100-200;yelping_since:2009	6
average_stars:3.5-4.0;fans:10-20;review_count:100-200;useful:200-300;yelping_since:2007	6
average_stars:3.5-4.0;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2007	6
average_stars:3.5-4.0;cool:100-200;review_count:100-200;useful:200-300;yelping_since:2008	6
cool:100-200;fans:10-20;funny:100-200;review_count:200-300;yelping_since:2009	6
average_stars:3.5-4.0;cool:100-200;fans:10-20;useful:400-500;yelping_since:2008	6
average_stars:4.0-4.5;fans:0-10;funny:0-100;useful:100-200;yelping_since:2009	6
average_stars:3.5-4.0;cool:100-200;funny:100-200;useful:400-500;yelping_since:2008	6
average_stars:3.5-4.0;cool:200-300;fans:10-20;review_count:200-300;yelping_since:2007	6
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;review_count:200-300	6
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:100-200;yelping_since:2007	6
cool:0-100;fans:0-10;funny:0-100;review_count:100-200;yelping_since:2006	6
cool:100-200;fans:10-20;funny:100-200;review_count:200-300;useful:300-400	6
average_stars:4.0-4.5;cool:0-100;fans:0-10;useful:100-200;yelping_since:2009	6
average_stars:3.5-4.0;cool:>1000;funny:>1000;review_count:500-600;useful:>2000	6
cool:100-200;fans:10-20;funny:100-200;review_count:100-200;useful:300-400	6
average_stars:4.0-4.5;cool:100-200;funny:0-100;review_count:100-200;yelping_since:2009	6
average_stars:3.5-4.0;cool:100-200;funny:0-100;useful:200-300;yelping_since:2009	6
average_stars:3.5-4.0;cool:100-200;fans:10-20;review_count:300-400;useful:300-400	6
average_stars:3.5-4.0;cool:200-300;fans:10-20;funny:100-200;review_count:100-200	6
average_stars:3.5-4.0;cool:100-200;fans:10-20;review_count:300-400;useful:400-500	6
average_stars:4.0-4.5;cool:0-100;review_count:100-200;useful:100-200;yelping_since:2009	6
average_stars:3.5-4.0;cool:0-100;fans:0-10;funny:0-100;review_count:200-300	6
fans:10-20;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2007	6
average_stars:4.0-4.5;cool:0-100;fans:0-10;review_count:100-200;useful:0-100	6
average_stars:3.5-4.0;fans:10-20;funny:100-200;review_count:300-400;useful:400-500	6
cool:100-200;fans:10-20;review_count:300-400;useful:400-500;yelping_since:2008	5
average_stars:3.5-4.0;cool:100-200;fans:10-20;review_count:300-400;yelping_since:2008	5
average_stars:3.5-4.0;cool:0-100;funny:0-100;useful:100-200;yelping_since:2006	5
average_stars:3.5-4.0;fans:10-20;funny:100-200;review_count:100-200;useful:200-300	5
cool:0-100;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2007	5
average_stars:3.5-4.0;cool:>1000;review_count:800-900;useful:>2000;yelping_since:2009	5
average_stars:4.0-4.5;cool:0-100;fans:10-20;funny:0-100;useful:100-200	5
fans:0-10;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2007	5
average_stars:3.5-4.0;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2006	5
average_stars:4.0-4.5;cool:0-100;fans:0-10;useful:100-200;yelping_since:2008	5
average_stars:3.5-4.0;cool:200-300;fans:10-20;funny:100-200;useful:300-400	5
average_stars:4.0-4.5;cool:0-100;fans:0-10;funny:0-100;yelping_since:2008	5
cool:100-200;funny:100-200;review_count:100-200;useful:300-400;yelping_since:2009	5
average_stars:3.5-4.0;cool:100-200;fans:0-10;funny:0-100;useful:200-300	5
cool:200-300;fans:10-20;funny:100-200;useful:300-400;yelping_since:2007	5
cool:100-200;fans:0-10;funny:0-100;review_count:100-200;yelping_since:2009	5
average_stars:3.5-4.0;cool:>1000;funny:>1000;review_count:800-900;yelping_since:2009	5
average_stars:3.5-4.0;cool:>1000;review_count:800-900;useful:>2000;yelping_since:2006	5
average_stars:3.5-4.0;fans:0-10;funny:0-100;useful:100-200;yelping_since:2007	5
cool:100-200;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2008	5
average_stars:3.5-4.0;cool:>1000;fans:60-70;funny:>1000;useful:>2000	5
fans:0-10;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2008	5
cool:0-100;fans:10-20;funny:0-100;useful:100-200;yelping_since:2009	5
average_stars:3.5-4.0;cool:>1000;fans:50-60;funny:>1000;useful:>2000	5
average_stars:3.5-4.0;funny:0-100;review_count:100-200;useful:0-100;yelping_since:2009	5
average_stars:3.5-4.0;cool:0-100;funny:0-100;review_count:100-200;yelping_since:2006	5
average_stars:3.0-3.5;cool:100-200;fans:0-10;funny:100-200;yelping_since:2008	5
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:200-300;useful:300-400	5
average_stars:3.5-4.0;fans:10-20;funny:100-200;review_count:200-300;yelping_since:2009	5
average_stars:3.5-4.0;fans:10-20;funny:100-200;review_count:200-300;useful:300-400	5
cool:200-300;fans:10-20;funny:100-200;review_count:100-200;yelping_since:2007	5
average_stars:3.5-4.0;cool:0-100;fans:0-10;useful:0-100;yelping_since:2009	5
fans:0-10;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2006	5
average_stars:3.0-3.5;cool:0-100;fans:0-10;useful:100-200;yelping_since:2010	5
cool:100-200;fans:10-20;review_count:200-300;useful:200-300;yelping_since:2009	5
average_stars:3.5-4.0;fans:10-20;review_count:300-400;useful:400-500;yelping_since:2008	5
average_stars:3.5-4.0;cool:>1000;fans:>200;review_count:600-700;useful:>2000	5
average_stars:3.5-4.0;fans:0-10;review_count:100-200;useful:0-100;yelping_since:2009	5
average_stars:3.5-4.0;cool:>1000;fans:>200;funny:>1000;review_count:600-700	5
cool:>1000;funny:>1000;review_count:500-600;useful:>2000;yelping_since:2007	5
average_stars:3.5-4.0;cool:0-100;fans:0-10;review_count:100-200;yelping_since:2007	5
average_stars:4.0-4.5;cool:100-200;fans:10-20;funny:0-100;useful:200-300	5
average_stars:3.0-3.5;cool:0-100;funny:0-100;review_count:100-200;useful:200-300	5
cool:0-100;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2008	5
average_stars:3.5-4.0;fans:0-10;funny:0-100;useful:0-100;yelping_since:2009	5
average_stars:4.0-4.5;cool:0-100;fans:0-10;review_count:100-200;yelping_since:2008	5
average_stars:3.5-4.0;fans:>200;funny:>1000;review_count:600-700;useful:>2000	5
cool:0-100;fans:0-10;funny:0-100;useful:100-200;yelping_since:2006	5
average_stars:3.5-4.0;funny:>1000;review_count:800-900;useful:>2000;yelping_since:2009	5
average_stars:3.0-3.5;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2010	5
average_stars:3.5-4.0;cool:0-100;fans:10-20;review_count:100-200;yelping_since:2007	5
average_stars:3.5-4.0;cool:>1000;funny:>1000;review_count:400-500;yelping_since:2007	5
average_stars:3.5-4.0;cool:0-100;funny:0-100;useful:0-100;yelping_since:2009	5
cool:>1000;funny:>1000;review_count:800-900;useful:>2000;yelping_since:2009	5
cool:>1000;fans:>200;funny:>1000;review_count:600-700;useful:>2000	5
average_stars:3.5-4.0;cool:0-100;fans:0-10;useful:100-200;yelping_since:2007	5
average_stars:4.0-4.5;cool:100-200;funny:0-100;review_count:100-200;useful:200-300	5
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:200-300;yelping_since:2009	5
cool:100-200;fans:0-10;funny:0-100;review_count:100-200;useful:200-300	5
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:300-400;useful:300-400	5
average_stars:3.0-3.5;cool:0-100;fans:0-10;review_count:100-200;yelping_since:2009	5
average_stars:3.0-3.5;cool:0-100;fans:0-10;funny:0-100;useful:200-300	5
average_stars:3.5-4.0;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2009	5
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:100-200;useful:300-400	5
average_stars:3.0-3.5;cool:0-100;fans:0-10;funny:0-100;yelping_since:2011	5
average_stars:4.0-4.5;cool:0-100;fans:0-10;funny:0-100;useful:200-300	5
cool:0-100;fans:0-10;funny:0-100;useful:200-300;yelping_since:2007	5
average_stars:3.5-4.0;cool:200-300;fans:10-20;useful:500-600;yelping_since:2007	5
average_stars:3.5-4.0;cool:0-100;fans:10-20;funny:0-100;yelping_since:2009	5
average_stars:3.5-4.0;cool:0-100;review_count:100-200;useful:100-200;yelping_since:2006	5
cool:0-100;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2006	5
cool:200-300;fans:10-20;funny:100-200;review_count:100-200;useful:300-400	5
average_stars:3.5-4.0;cool:100-200;fans:10-20;useful:300-400;yelping_since:2010	5
average_stars:3.5-4.0;cool:0-100;review_count:100-200;useful:0-100;yelping_since:2009	5
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:200-300;yelping_since:2009	5
average_stars:3.5-4.0;cool:0-100;funny:0-100;useful:100-200;yelping_since:2007	5
average_stars:3.5-4.0;fans:10-20;funny:100-200;useful:300-400;yelping_since:2009	5
cool:0-100;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2007	4
cool:100-200;fans:10-20;review_count:100-200;useful:300-400;yelping_since:2008	4
average_stars:3.5-4.0;funny:100-200;review_count:100-200;useful:200-300;yelping_since:2008	4
average_stars:3.0-3.5;cool:0-100;fans:0-10;review_count:100-200;yelping_since:2011	4
average_stars:3.5-4.0;cool:0-100;fans:10-20;review_count:100-200;yelping_since:2009	4
cool:100-200;fans:10-20;funny:100-200;review_count:100-200;useful:200-300	4
average_stars:3.0-3.5;cool:0-100;funny:0-100;useful:100-200;yelping_since:2010	4
average_stars:3.5-4.0;cool:200-300;fans:10-20;review_count:200-300;useful:500-600	4
average_stars:3.5-4.0;cool:>1000;funny:>1000;review_count:900-1000;useful:>2000	4
average_stars:3.5-4.0;funny:100-200;review_count:300-400;useful:400-500;yelping_since:2008	4
average_stars:3.5-4.0;cool:200-300;review_count:200-300;useful:500-600;yelping_since:2007	4
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:100-200;yelping_since:2008	4
average_stars:3.5-4.0;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2010	4
cool:100-200;fans:0-10;funny:100-200;review_count:100-200;useful:200-300	4
average_stars:3.5-4.0;cool:100-200;fans:20-30;funny:100-200;review_count:300-400	4
cool:400-500;fans:20-30;review_count:300-400;useful:800-900;yelping_since:2008	4
average_stars:3.5-4.0;cool:0-100;funny:0-100;useful:100-200;yelping_since:2011	4
average_stars:3.5-4.0;fans:10-20;funny:0-100;review_count:200-300;yelping_since:2009	4
average_stars:3.0-3.5;fans:0-10;funny:0-100;useful:100-200;yelping_since:2010	4
cool:0-100;fans:10-20;review_count:100-200;useful:100-200;yelping_since:2009	4
average_stars:3.5-4.0;cool:100-200;fans:0-10;review_count:100-200;yelping_since:2007	4
average_stars:3.5-4.0;cool:0-100;fans:10-20;funny:0-100;yelping_since:2010	4
average_stars:3.5-4.0;cool:100-200;fans:0-10;funny:100-200;review_count:100-200	4
fans:10-20;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2008	4
average_stars:3.5-4.0;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2009	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;yelping_since:2007	4
cool:0-100;fans:10-20;funny:0-100;useful:200-300;yelping_since:2010	4
average_stars:3.5-4.0;cool:100-200;fans:0-10;funny:0-100;useful:300-400	4
cool:100-200;fans:10-20;funny:100-200;review_count:300-400;useful:400-500	4
cool:100-200;fans:0-10;funny:0-100;useful:200-300;yelping_since:2009	4
average_stars:4.0-4.5;cool:>1000;funny:>1000;useful:>2000;yelping_since:2007	4
cool:200-300;fans:10-20;review_count:200-300;useful:500-600;yelping_since:2007	4
average_stars:3.5-4.0;fans:10-20;review_count:200-300;useful:300-400;yelping_since:2009	4
average_stars:3.5-4.0;cool:0-100;fans:10-20;funny:0-100;yelping_since:2007	4
cool:0-100;fans:10-20;funny:0-100;useful:100-200;yelping_since:2008	4
cool:200-300;fans:20-30;review_count:200-300;useful:400-500;yelping_since:2009	4
average_stars:3.5-4.0;cool:100-200;fans:0-10;useful:200-300;yelping_since:2009	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;useful:400-500	4
average_stars:3.0-3.5;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2010	4
average_stars:3.5-4.0;cool:100-200;review_count:100-200;useful:300-400;yelping_since:2009	4
average_stars:3.5-4.0;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2011	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;useful:200-300;yelping_since:2008	4
average_stars:3.5-4.0;cool:0-100;review_count:100-200;useful:200-300;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:200-300;useful:200-300	4
fans:10-20;funny:0-100;review_count:200-300;useful:200-300;yelping_since:2009	4
average_stars:3.5-4.0;cool:100-200;funny:100-200;useful:200-300;yelping_since:2008	4
average_stars:3.5-4.0;cool:0-100;fans:10-20;useful:200-300;yelping_since:2007	4
average_stars:3.5-4.0;fans:0-10;funny:0-100;review_count:200-300;yelping_since:2010	4
average_stars:3.5-4.0;cool:100-200;funny:0-100;review_count:200-300;yelping_since:2010	4
average_stars:4.0-4.5;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2009	4
average_stars:3.0-3.5;cool:0-100;fans:0-10;useful:100-200;yelping_since:2011	4
cool:100-200;funny:100-200;review_count:300-400;useful:400-500;yelping_since:2008	4
fans:10-20;funny:100-200;review_count:300-400;useful:400-500;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:200-300;useful:300-400	4
average_stars:4.0-4.5;cool:>1000;funny:>1000;review_count:600-700;useful:>2000	4
cool:0-100;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2010	4
average_stars:3.5-4.0;cool:100-200;funny:100-200;review_count:100-200;yelping_since:2009	4
average_stars:4.0-4.5;fans:10-20;funny:0-100;review_count:100-200;useful:100-200	4
cool:100-200;fans:10-20;funny:100-200;review_count:200-300;useful:400-500	4
average_stars:3.5-4.0;cool:100-200;review_count:200-300;useful:300-400;yelping_since:2009	4
cool:0-100;fans:0-10;funny:0-100;review_count:200-300;useful:200-300	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;review_count:200-300;useful:400-500	4
average_stars:3.5-4.0;cool:>1000;funny:>1000;review_count:800-900;yelping_since:2006	4
cool:0-100;fans:0-10;review_count:100-200;useful:100-200;yelping_since:2007	4
cool:0-100;fans:10-20;review_count:100-200;useful:100-200;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;yelping_since:2009	4
fans:10-20;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2009	4
average_stars:3.5-4.0;cool:100-200;funny:0-100;useful:300-400;yelping_since:2007	4
fans:10-20;funny:0-100;review_count:100-200;useful:200-300;yelping_since:2010	4
cool:100-200;fans:10-20;funny:100-200;useful:400-500;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;fans:0-10;funny:0-100;yelping_since:2007	4
average_stars:3.5-4.0;fans:10-20;funny:100-200;useful:300-400;yelping_since:2010	4
cool:>1000;funny:>1000;review_count:800-900;useful:>2000;yelping_since:2006	4
cool:100-200;fans:10-20;funny:0-100;review_count:200-300;useful:200-300	4
cool:0-100;fans:10-20;funny:0-100;useful:200-300;yelping_since:2007	4
cool:200-300;funny:100-200;review_count:100-200;useful:300-400;yelping_since:2007	4
cool:0-100;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2009	4
average_stars:3.5-4.0;cool:0-100;funny:0-100;useful:200-300;yelping_since:2008	4
cool:0-100;fans:10-20;funny:0-100;review_count:100-200;yelping_since:2008	4
average_stars:4.0-4.5;cool:0-100;fans:10-20;review_count:100-200;useful:100-200	4
average_stars:3.5-4.0;funny:>1000;review_count:800-900;useful:>2000;yelping_since:2006	4
average_stars:3.5-4.0;cool:200-300;fans:10-20;funny:100-200;useful:400-500	4
average_stars:3.5-4.0;cool:200-300;fans:20-30;funny:200-300;review_count:200-300	4
cool:0-100;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2007	4
cool:>1000;fans:>200;funny:>1000;useful:>2000;yelping_since:2008	4
average_stars:3.5-4.0;cool:200-300;fans:20-30;funny:100-200;useful:500-600	4
cool:100-200;funny:100-200;review_count:100-200;useful:200-300;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;funny:0-100;useful:300-400;yelping_since:2010	4
cool:100-200;funny:0-100;review_count:200-300;useful:200-300;yelping_since:2009	4
average_stars:3.5-4.0;fans:10-20;review_count:100-200;useful:100-200;yelping_since:2009	4
cool:100-200;fans:0-10;funny:0-100;review_count:100-200;yelping_since:2007	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:0-100;review_count:300-400	4
average_stars:3.0-3.5;fans:0-10;funny:0-100;useful:100-200;yelping_since:2011	4
average_stars:3.5-4.0;fans:10-20;funny:100-200;useful:400-500;yelping_since:2008	4
average_stars:3.5-4.0;fans:0-10;funny:0-100;useful:200-300;yelping_since:2008	4
average_stars:3.5-4.0;fans:10-20;review_count:200-300;useful:500-600;yelping_since:2007	4
fans:10-20;funny:100-200;review_count:200-300;useful:300-400;yelping_since:2009	4
average_stars:4.0-4.5;cool:200-300;fans:20-30;funny:100-200;yelping_since:2009	4
fans:0-10;funny:0-100;review_count:100-200;useful:100-200;yelping_since:2007	4
average_stars:3.5-4.0;fans:10-20;review_count:100-200;useful:200-300;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;useful:300-400;yelping_since:2008	4
cool:0-100;fans:10-20;review_count:100-200;useful:200-300;yelping_since:2007	4
average_stars:3.5-4.0;cool:100-200;funny:0-100;useful:300-400;yelping_since:2008	4
average_stars:3.5-4.0;cool:200-300;funny:100-200;review_count:100-200;useful:300-400	4
average_stars:4.0-4.5;cool:100-200;fans:10-20;funny:0-100;review_count:100-200	4
average_stars:3.5-4.0;fans:10-20;funny:0-100;useful:100-200;yelping_since:2009	4
average_stars:3.5-4.0;funny:100-200;review_count:100-200;useful:300-400;yelping_since:2009	4
average_stars:3.5-4.0;cool:0-100;review_count:100-200;useful:100-200;yelping_since:2011	4
average_stars:3.0-3.5;cool:0-100;funny:0-100;review_count:100-200;yelping_since:2009	4
cool:0-100;fans:0-10;funny:0-100;useful:200-300;yelping_since:2008	4
average_stars:3.5-4.0;cool:100-200;fans:10-20;funny:100-200;useful:200-300	4
cool:100-200;funny:100-200;review_count:200-300;useful:300-400;yelping_since:2009	4
cool:100-200;fans:10-20;review_count:100-200;useful:200-300;yelping_since:2008	4
average_stars:4.0-4.5;cool:100-200;fans:10-20;review_count:100-200;useful:200-300	4
fans:10-20;funny:100-200;review_count:100-200;useful:300-400;yelping_since:2007	4
cool:200-300;fans:10-20;review_count:100-200;useful:300-400;yelping_since:2007	4
cool:0-100;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2008	4
average_stars:4.0-4.5;cool:0-100;fans:0-10;funny:0-100;yelping_since:2011	4
average_stars:3.5-4.0;cool:0-100;fans:10-20;useful:100-200;yelping_since:2009	4
average_stars:3.0-3.5;cool:0-100;funny:0-100;useful:100-200;yelping_since:2011	4
cool:100-200;fans:10-20;funny:0-100;review_count:100-200;useful:300-400	3
fans:10-20;funny:0-100;review_count:100-200;useful:300-400;yelping_since:2008	3
average_stars:3.5-4.0;funny:0-100;review_count:100-200;useful:300-400;yelping_since:2008	3
average_stars:3.5-4.0;cool:100-200;funny:0-100;useful:400-500;yelping_since:2009	3
average_stars:3.5-4.0;cool:>1000;fans:50-60;funny:>1000;review_count:500-600	3
cool:>1000;funny:>1000;review_count:800-900;useful:>2000;yelping_since:2008	3
average_stars:4.0-4.5;fans:100-110;review_count:800-900;useful:>2000;yelping_since:2008	3
average_stars:4.0-4.5;cool:100-200;fans:10-20;useful:200-300;yelping_since:2009	3
average_stars:4.0-4.5;fans:0-10;funny:0-100;useful:200-300;yelping_since:2009	3
average_stars:4.0-4.5;funny:>1000;review_count:800-900;useful:>2000;yelping_since:2008	3
average_stars:3.0-3.5;fans:0-10;review_count:100-200;useful:200-300;yelping_since:2009	3
