combo_length	combo	record_id	syn_count	sen_count
4	fans:10-20 AND funny:200-300 AND useful:500-600 AND yelping_since:2008	554	1	2
4	fans:10-20 AND review_count:200-300 AND useful:700-800 AND yelping_since:2009	712	1	2
4	cool:>1000 AND fans:50-60 AND funny:>1000 AND review_count:300-400	407	1	2
4	average_stars:3.5-4.0 AND fans:60-70 AND funny:>1000 AND review_count:500-600	442	1	2
4	average_stars:3.5-4.0 AND fans:60-70 AND review_count:500-600 AND useful:>2000	442	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND review_count:300-400 AND useful:>2000	742	1	4
4	average_stars:3.5-4.0 AND cool:300-400 AND funny:200-300 AND yelping_since:2006	513	1	2
4	cool:200-300 AND fans:10-20 AND review_count:300-400 AND useful:600-700	1036	1	2
4	average_stars:3.0-3.5 AND cool:200-300 AND fans:10-20 AND yelping_since:2007	634	1	4
4	average_stars:3.5-4.0 AND review_count:200-300 AND useful:1100-1200 AND yelping_since:2008	694	1	2
4	cool:100-200 AND funny:100-200 AND review_count:100-200 AND useful:400-500	621	1	2
4	average_stars:3.0-3.5 AND fans:10-20 AND useful:600-700 AND yelping_since:2008	558	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND review_count:400-500 AND useful:1000-1100	789	1	2
4	fans:10-20 AND funny:100-200 AND useful:400-500 AND yelping_since:2011	380	1	2
4	cool:200-300 AND funny:100-200 AND review_count:300-400 AND useful:600-700	391	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND funny:200-300 AND review_count:700-800	840	1	2
4	cool:>1000 AND fans:120-130 AND review_count:500-600 AND useful:>2000	1117	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND review_count:300-400 AND useful:400-500	385	1	2
4	cool:100-200 AND fans:10-20 AND review_count:300-400 AND yelping_since:2009	409	1	2
4	average_stars:3.5-4.0 AND cool:900-1000 AND review_count:600-700 AND useful:1600-1700	833	1	2
4	average_stars:3.5-4.0 AND fans:40-50 AND funny:300-400 AND review_count:200-300	680	1	4
4	fans:10-20 AND funny:0-100 AND review_count:300-400 AND yelping_since:2010	779	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND useful:600-700 AND yelping_since:2009	582	1	2
4	cool:400-500 AND funny:200-300 AND review_count:700-800 AND yelping_since:2007	842	1	2
4	fans:10-20 AND review_count:100-200 AND useful:400-500 AND yelping_since:2009	982	1	2
4	average_stars:4.0-4.5 AND review_count:500-600 AND useful:900-1000 AND yelping_since:2009	447	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND fans:20-30 AND useful:700-800	505	1	2
4	funny:100-200 AND review_count:100-200 AND useful:200-300 AND yelping_since:2011	668	1	4
5	average_stars:3.0-3.5 AND cool:300-400 AND fans:10-20 AND useful:700-800 AND yelping_since:2009	583	1	2
5	cool:100-200 AND fans:20-30 AND funny:0-100 AND review_count:200-300 AND yelping_since:2010	368	1	2
5	average_stars:3.5-4.0 AND fans:30-40 AND funny:200-300 AND review_count:400-500 AND useful:700-800	417	1	2
5	average_stars:3.5-4.0 AND funny:>1000 AND review_count:700-800 AND useful:>2000 AND yelping_since:2006	465	1	2
5	fans:10-20 AND funny:100-200 AND review_count:200-300 AND useful:500-600 AND yelping_since:2007	690	1	2
5	average_stars:3.5-4.0 AND cool:400-500 AND fans:40-50 AND funny:200-300 AND useful:1000-1100	201	1	2
5	average_stars:4.0-4.5 AND cool:100-200 AND fans:0-10 AND funny:100-200 AND useful:200-300	253	1	2
5	cool:200-300 AND fans:10-20 AND funny:100-200 AND review_count:200-300 AND useful:500-600	376	1	2
5	average_stars:3.5-4.0 AND fans:0-10 AND funny:200-300 AND review_count:100-200 AND useful:500-600	625	1	2
5	cool:200-300 AND fans:20-30 AND funny:0-100 AND review_count:400-500 AND useful:400-500	791	1	2
5	cool:100-200 AND funny:300-400 AND review_count:100-200 AND useful:200-300 AND yelping_since:2008	293	1	2
5	average_stars:3.0-3.5 AND funny:100-200 AND review_count:100-200 AND useful:200-300 AND yelping_since:2007	272	1	2
5	cool:100-200 AND fans:0-10 AND funny:0-100 AND review_count:300-400 AND useful:200-300	381	1	2
5	cool:100-200 AND fans:10-20 AND funny:100-200 AND review_count:300-400 AND useful:500-600	388	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND funny:100-200 AND review_count:400-500 AND useful:500-600	424	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:20-30 AND review_count:400-500 AND useful:600-700	416	1	2
5	cool:0-100 AND fans:0-10 AND funny:100-200 AND review_count:200-300 AND useful:200-300	678	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:30-40 AND funny:200-300 AND yelping_since:2008	543	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND funny:100-200 AND review_count:200-300 AND useful:700-800	366	1	2
5	average_stars:4.0-4.5 AND cool:100-200 AND funny:0-100 AND review_count:100-200 AND useful:100-200	301	1	2
5	average_stars:3.0-3.5 AND cool:0-100 AND fans:0-10 AND funny:0-100 AND useful:0-100	487	1	4
5	cool:100-200 AND fans:0-10 AND funny:100-200 AND review_count:100-200 AND useful:300-400	256	1	4
5	average_stars:4.0-4.5 AND fans:10-20 AND funny:0-100 AND review_count:200-300 AND useful:200-300	370	1	2
5	average_stars:3.5-4.0 AND fans:40-50 AND funny:200-300 AND review_count:400-500 AND yelping_since:2010	435	1	2
5	cool:200-300 AND funny:100-200 AND review_count:500-600 AND useful:400-500 AND yelping_since:2007	819	1	2
5	average_stars:4.0-4.5 AND cool:0-100 AND fans:0-10 AND useful:200-300 AND yelping_since:2010	228	1	2
5	cool:>1000 AND fans:90-100 AND funny:>1000 AND useful:>2000 AND yelping_since:2007	206	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:40-50 AND useful:600-700 AND yelping_since:2010	234	1	2
5	average_stars:4.0-4.5 AND cool:100-200 AND fans:10-20 AND useful:200-300 AND yelping_since:2010	230	1	2
5	cool:300-400 AND fans:30-40 AND review_count:200-300 AND useful:600-700 AND yelping_since:2008	352	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:>200 AND funny:>1000 AND review_count:400-500	421	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND fans:0-10 AND funny:100-200 AND yelping_since:2011	237	1	2
5	average_stars:3.0-3.5 AND cool:>1000 AND fans:80-90 AND useful:>2000 AND yelping_since:2008	561	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND funny:>1000 AND review_count:700-800 AND yelping_since:2006	465	1	2
5	cool:0-100 AND fans:0-10 AND review_count:100-200 AND useful:0-100 AND yelping_since:2007	271	1	2
5	average_stars:3.5-4.0 AND fans:30-40 AND funny:200-300 AND useful:800-900 AND yelping_since:2008	560	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:120-130 AND useful:>2000 AND yelping_since:2009	585	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:10-20 AND funny:100-200 AND yelping_since:2005	264	1	2
5	cool:100-200 AND fans:0-10 AND funny:0-100 AND review_count:200-300 AND useful:300-400	328	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:30-40 AND useful:600-700 AND yelping_since:2008	352	1	2
5	average_stars:4.0-4.5 AND fans:>200 AND funny:>1000 AND review_count:900-1000 AND useful:>2000	483	1	2
5	average_stars:3.5-4.0 AND fans:0-10 AND funny:100-200 AND review_count:100-200 AND useful:300-400	256	1	2
5	average_stars:3.5-4.0 AND funny:300-400 AND review_count:300-400 AND useful:600-700 AND yelping_since:2009	774	1	2
5	average_stars:3.0-3.5 AND cool:200-300 AND fans:20-30 AND funny:100-200 AND review_count:100-200	261	1	2
5	average_stars:4.0-4.5 AND fans:10-20 AND review_count:100-200 AND useful:100-200 AND yelping_since:2009	653	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND funny:200-300 AND review_count:100-200 AND useful:200-300	614	1	2
5	average_stars:3.5-4.0 AND cool:600-700 AND fans:30-40 AND review_count:200-300 AND yelping_since:2010	714	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:100-200 AND useful:500-600 AND yelping_since:2009	222	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:300-400 AND useful:700-800 AND yelping_since:2011	603	1	2
5	cool:100-200 AND fans:10-20 AND review_count:100-200 AND useful:200-300 AND yelping_since:2010	317	1	2
5	average_stars:3.0-3.5 AND cool:0-100 AND fans:0-10 AND funny:0-100 AND yelping_since:2008	541	1	2
5	average_stars:3.5-4.0 AND funny:>1000 AND review_count:900-1000 AND useful:>2000 AND yelping_since:2006	486	1	2
5	average_stars:3.0-3.5 AND cool:>1000 AND funny:>1000 AND useful:>2000 AND yelping_since:2009	587	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:40-50 AND funny:100-200 AND yelping_since:2010	234	1	2
5	average_stars:4.0-4.5 AND fans:0-10 AND funny:100-200 AND review_count:100-200 AND useful:200-300	253	1	2
5	cool:100-200 AND fans:0-10 AND funny:100-200 AND review_count:100-200 AND useful:400-500	621	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:80-90 AND useful:>2000 AND yelping_since:2009	586	1	2
5	cool:400-500 AND funny:200-300 AND review_count:700-800 AND useful:1000-1100 AND yelping_since:2007	842	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND fans:0-10 AND useful:300-400 AND yelping_since:2011	237	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND review_count:800-900 AND useful:>2000 AND yelping_since:2007	474	1	2
5	cool:200-300 AND fans:10-20 AND funny:100-200 AND review_count:100-200 AND yelping_since:2005	264	1	2
5	average_stars:3.0-3.5 AND cool:100-200 AND fans:20-30 AND funny:200-300 AND yelping_since:2010	462	1	2
5	average_stars:3.5-4.0 AND funny:>1000 AND review_count:400-500 AND useful:>2000 AND yelping_since:2009	434	1	2
5	average_stars:3.5-4.0 AND cool:400-500 AND review_count:300-400 AND useful:600-700 AND yelping_since:2006	747	1	2
5	average_stars:4.0-4.5 AND cool:>1000 AND review_count:700-800 AND useful:>2000 AND yelping_since:2008	843	1	2
5	cool:100-200 AND fans:10-20 AND review_count:200-300 AND useful:500-600 AND yelping_since:2008	696	1	2
5	cool:0-100 AND fans:10-20 AND funny:0-100 AND review_count:400-500 AND useful:300-400	790	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:20-30 AND review_count:200-300 AND useful:500-600	364	1	2
5	average_stars:3.5-4.0 AND cool:500-600 AND fans:30-40 AND review_count:300-400 AND useful:1300-1400	726	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:90-100 AND funny:>1000 AND review_count:600-700	451	1	2
5	average_stars:4.0-4.5 AND fans:10-20 AND review_count:200-300 AND useful:300-400 AND yelping_since:2009	360	1	2
5	average_stars:3.5-4.0 AND cool:400-500 AND fans:60-70 AND funny:200-300 AND yelping_since:2008	546	1	2
5	average_stars:4.0-4.5 AND cool:200-300 AND fans:30-40 AND funny:100-200 AND review_count:200-300	672	1	2
5	average_stars:3.5-4.0 AND cool:0-100 AND funny:0-100 AND review_count:400-500 AND yelping_since:2010	811	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND review_count:100-200 AND useful:500-600 AND yelping_since:2010	319	1	2
5	average_stars:3.0-3.5 AND cool:100-200 AND funny:100-200 AND review_count:200-300 AND useful:300-400	329	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:120-130 AND useful:>2000 AND yelping_since:2010	235	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND review_count:400-500 AND useful:>2000 AND yelping_since:2009	434	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:10-20 AND useful:400-500 AND yelping_since:2007	203	1	4
5	average_stars:3.5-4.0 AND cool:100-200 AND fans:0-10 AND review_count:300-400 AND useful:200-300	381	1	4
5	average_stars:4.0-4.5 AND cool:100-200 AND funny:0-100 AND review_count:100-200 AND yelping_since:2008	292	1	2
5	cool:>1000 AND fans:>200 AND funny:>1000 AND review_count:800-900 AND useful:>2000	845	1	2
5	average_stars:3.0-3.5 AND cool:100-200 AND fans:0-10 AND funny:0-100 AND useful:200-300	249	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND funny:100-200 AND review_count:100-200 AND useful:400-500	260	1	2
5	cool:0-100 AND fans:0-10 AND review_count:200-300 AND useful:200-300 AND yelping_since:2007	687	1	2
5	average_stars:3.0-3.5 AND cool:100-200 AND fans:20-30 AND funny:200-300 AND review_count:600-700	462	1	2
5	average_stars:4.0-4.5 AND fans:10-20 AND funny:0-100 AND useful:100-200 AND yelping_since:2009	218	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND review_count:900-1000 AND useful:>2000 AND yelping_since:2006	486	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:20-30 AND review_count:100-200 AND useful:400-500	619	1	2
5	average_stars:3.5-4.0 AND fans:0-10 AND funny:100-200 AND useful:300-400 AND yelping_since:2011	237	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:100-200 AND useful:400-500 AND yelping_since:2009	578	1	2
5	cool:200-300 AND fans:20-30 AND funny:100-200 AND useful:500-600 AND yelping_since:2010	598	1	2
5	average_stars:3.5-4.0 AND funny:100-200 AND review_count:100-200 AND useful:400-500 AND yelping_since:2010	663	1	2
5	average_stars:4.0-4.5 AND fans:10-20 AND review_count:200-300 AND useful:300-400 AND yelping_since:2010	371	1	2
5	average_stars:3.5-4.0 AND fans:30-40 AND funny:300-400 AND useful:600-700 AND yelping_since:2007	536	1	2
5	cool:200-300 AND fans:40-50 AND funny:100-200 AND useful:600-700 AND yelping_since:2010	234	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:80-90 AND funny:>1000 AND useful:>2000	450	1	6
5	average_stars:3.5-4.0 AND cool:100-200 AND funny:100-200 AND review_count:300-400 AND yelping_since:2009	408	1	4
5	average_stars:4.0-4.5 AND cool:>1000 AND fans:70-80 AND funny:>1000 AND yelping_since:2007	529	1	2
5	cool:200-300 AND fans:10-20 AND review_count:300-400 AND useful:400-500 AND yelping_since:2008	400	1	2
5	average_stars:4.0-4.5 AND cool:>1000 AND fans:>200 AND funny:>1000 AND review_count:900-1000	483	1	2
5	cool:100-200 AND fans:10-20 AND funny:100-200 AND review_count:200-300 AND yelping_since:2008	347	1	2
5	cool:200-300 AND fans:10-20 AND review_count:200-300 AND useful:500-600 AND yelping_since:2010	376	1	2
5	average_stars:4.0-4.5 AND cool:200-300 AND funny:100-200 AND review_count:300-400 AND yelping_since:2011	786	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND funny:0-100 AND review_count:100-200 AND yelping_since:2010	312	1	2
5	cool:400-500 AND fans:30-40 AND funny:300-400 AND review_count:300-400 AND yelping_since:2006	392	1	2
5	average_stars:4.0-4.5 AND fans:10-20 AND funny:0-100 AND review_count:100-200 AND yelping_since:2010	311	1	2
5	fans:10-20 AND funny:100-200 AND review_count:200-300 AND useful:500-600 AND yelping_since:2010	376	1	4
5	average_stars:3.5-4.0 AND fans:10-20 AND funny:100-200 AND review_count:100-200 AND useful:400-500	260	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND funny:>1000 AND review_count:400-500 AND yelping_since:2009	434	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND funny:>1000 AND useful:>2000 AND yelping_since:2005	511	1	2
5	average_stars:4.0-4.5 AND cool:500-600 AND review_count:500-600 AND useful:900-1000 AND yelping_since:2009	447	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:40-50 AND funny:200-300 AND yelping_since:2010	435	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:10-20 AND funny:200-300 AND yelping_since:2006	512	1	2
5	cool:100-200 AND fans:0-10 AND review_count:200-300 AND useful:200-300 AND yelping_since:2009	357	1	2
5	average_stars:4.0-4.5 AND cool:>1000 AND funny:>1000 AND review_count:900-1000 AND useful:>2000	483	1	2
5	average_stars:4.0-4.5 AND cool:100-200 AND fans:10-20 AND review_count:200-300 AND yelping_since:2009	360	1	2
5	average_stars:3.0-3.5 AND cool:300-400 AND funny:200-300 AND review_count:200-300 AND useful:600-700	681	1	2
5	average_stars:3.5-4.0 AND fans:30-40 AND funny:200-300 AND review_count:300-400 AND yelping_since:2006	743	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND fans:20-30 AND review_count:300-400 AND useful:400-500	385	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:80-90 AND funny:>1000 AND review_count:600-700	450	1	2
5	average_stars:3.5-4.0 AND fans:0-10 AND review_count:200-300 AND useful:200-300 AND yelping_since:2009	357	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND funny:100-200 AND useful:400-500 AND yelping_since:2006	515	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:30-40 AND funny:200-300 AND yelping_since:2009	223	1	2
5	average_stars:3.5-4.0 AND fans:90-100 AND funny:>1000 AND useful:>2000 AND yelping_since:2007	206	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND fans:0-10 AND funny:0-100 AND yelping_since:2008	281	1	2
5	cool:200-300 AND fans:10-20 AND funny:100-200 AND review_count:200-300 AND yelping_since:2007	339	1	2
5	fans:10-20 AND funny:0-100 AND review_count:200-300 AND useful:300-400 AND yelping_since:2009	361	1	2
5	average_stars:3.0-3.5 AND fans:10-20 AND funny:200-300 AND review_count:200-300 AND yelping_since:2008	692	1	2
5	average_stars:4.0-4.5 AND cool:200-300 AND fans:20-30 AND funny:100-200 AND useful:600-700	391	1	2
5	average_stars:3.0-3.5 AND cool:100-200 AND fans:20-30 AND review_count:600-700 AND yelping_since:2010	462	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:20-30 AND funny:100-200 AND review_count:300-400	389	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:90-100 AND funny:>1000 AND yelping_since:2007	206	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND funny:100-200 AND review_count:100-200 AND useful:500-600	262	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:400-500 AND review_count:400-500 AND useful:800-900	794	1	2
5	average_stars:4.0-4.5 AND cool:>1000 AND fans:60-70 AND funny:>1000 AND useful:>2000	510	1	2
5	average_stars:3.0-3.5 AND cool:0-100 AND funny:100-200 AND useful:100-200 AND yelping_since:2010	314	1	2
5	average_stars:4.0-4.5 AND cool:300-400 AND fans:10-20 AND funny:100-200 AND review_count:200-300	334	1	2
5	average_stars:3.5-4.0 AND fans:110-120 AND funny:>1000 AND review_count:900-1000 AND useful:>2000	482	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:20-30 AND funny:100-200 AND useful:600-700	416	1	2
5	cool:100-200 AND fans:10-20 AND review_count:300-400 AND useful:500-600 AND yelping_since:2009	409	1	2
5	average_stars:3.5-4.0 AND fans:100-110 AND funny:>1000 AND review_count:300-400 AND yelping_since:2007	393	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:120-130 AND funny:>1000 AND yelping_since:2010	235	1	2
5	cool:100-200 AND fans:0-10 AND funny:100-200 AND useful:300-400 AND yelping_since:2011	237	1	2
5	average_stars:3.5-4.0 AND cool:500-600 AND funny:300-400 AND review_count:200-300 AND yelping_since:2007	685	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:0-10 AND funny:100-200 AND useful:500-600	262	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND review_count:200-300 AND useful:500-600 AND yelping_since:2010	377	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:100-200 AND useful:800-900 AND yelping_since:2008	404	1	2
5	average_stars:3.5-4.0 AND cool:600-700 AND review_count:400-500 AND useful:1300-1400 AND yelping_since:2007	801	1	2
5	cool:>1000 AND fans:90-100 AND funny:>1000 AND review_count:600-700 AND useful:>2000	451	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:100-110 AND review_count:300-400 AND yelping_since:2007	393	1	2
5	cool:100-200 AND funny:100-200 AND review_count:100-200 AND useful:200-300 AND yelping_since:2011	668	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:100-200 AND review_count:100-200 AND useful:300-400	258	1	2
5	cool:200-300 AND fans:10-20 AND funny:100-200 AND review_count:200-300 AND yelping_since:2010	376	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND funny:100-200 AND useful:300-400 AND yelping_since:2010	233	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND review_count:200-300 AND useful:500-600 AND yelping_since:2007	346	1	2
5	cool:>1000 AND funny:>1000 AND review_count:700-800 AND useful:>2000 AND yelping_since:2006	465	1	2
5	average_stars:3.5-4.0 AND fans:40-50 AND funny:100-200 AND review_count:500-600 AND yelping_since:2008	820	1	2
5	cool:0-100 AND fans:0-10 AND funny:0-100 AND useful:0-100 AND yelping_since:2007	271	1	2
5	average_stars:4.0-4.5 AND cool:100-200 AND funny:0-100 AND review_count:200-300 AND yelping_since:2010	367	1	2
5	average_stars:3.5-4.0 AND fans:0-10 AND funny:100-200 AND review_count:200-300 AND yelping_since:2009	702	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND funny:100-200 AND useful:500-600 AND yelping_since:2009	222	1	2
5	average_stars:4.0-4.5 AND cool:>1000 AND fans:>200 AND review_count:900-1000 AND useful:>2000	483	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND fans:90-100 AND useful:>2000 AND yelping_since:2007	206	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND review_count:200-300 AND useful:700-800 AND yelping_since:2009	366	1	2
5	cool:100-200 AND funny:0-100 AND review_count:200-300 AND useful:300-400 AND yelping_since:2008	349	1	2
5	average_stars:3.0-3.5 AND cool:100-200 AND funny:300-400 AND review_count:100-200 AND useful:200-300	293	1	2
5	cool:200-300 AND fans:20-30 AND funny:100-200 AND review_count:300-400 AND useful:600-700	391	1	2
5	average_stars:3.0-3.5 AND cool:100-200 AND fans:10-20 AND funny:100-200 AND yelping_since:2010	369	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:200-300 AND useful:500-600 AND yelping_since:2007	346	1	2
5	average_stars:3.0-3.5 AND cool:200-300 AND funny:200-300 AND useful:500-600 AND yelping_since:2008	555	1	2
5	average_stars:3.5-4.0 AND funny:100-200 AND review_count:400-500 AND useful:500-600 AND yelping_since:2006	424	1	2
5	average_stars:3.5-4.0 AND cool:>1000 AND review_count:700-800 AND useful:>2000 AND yelping_since:2006	465	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:40-50 AND review_count:200-300 AND yelping_since:2009	700	1	2
5	average_stars:3.5-4.0 AND fans:120-130 AND funny:>1000 AND useful:>2000 AND yelping_since:2010	235	1	2
5	average_stars:3.5-4.0 AND funny:>1000 AND review_count:800-900 AND useful:>2000 AND yelping_since:2007	474	1	2
5	average_stars:4.0-4.5 AND cool:500-600 AND funny:200-300 AND review_count:500-600 AND yelping_since:2009	447	1	2
5	average_stars:3.5-4.0 AND fans:0-10 AND funny:0-100 AND review_count:200-300 AND useful:300-400	328	1	2
5	cool:300-400 AND fans:10-20 AND funny:100-200 AND review_count:200-300 AND useful:500-600	334	1	2
5	average_stars:3.5-4.0 AND fans:90-100 AND funny:>1000 AND review_count:600-700 AND useful:>2000	451	1	2
5	average_stars:4.0-4.5 AND cool:300-400 AND fans:20-30 AND funny:300-400 AND review_count:300-400	725	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND fans:30-40 AND review_count:300-400 AND useful:500-600	732	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:100-200 AND review_count:300-400 AND useful:800-900	404	1	2
5	average_stars:4.0-4.5 AND cool:0-100 AND fans:10-20 AND useful:100-200 AND yelping_since:2009	218	1	2
5	average_stars:3.5-4.0 AND fans:60-70 AND funny:>1000 AND review_count:500-600 AND useful:>2000	442	1	2
5	average_stars:3.5-4.0 AND fans:30-40 AND funny:700-800 AND review_count:200-300 AND yelping_since:2010	719	1	2
5	average_stars:4.0-4.5 AND cool:500-600 AND funny:200-300 AND useful:900-1000 AND yelping_since:2009	447	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:30-40 AND review_count:400-500 AND useful:900-1000	795	1	2
5	cool:200-300 AND fans:20-30 AND funny:200-300 AND useful:600-700 AND yelping_since:2010	600	1	2
5	average_stars:4.0-4.5 AND cool:0-100 AND fans:10-20 AND funny:0-100 AND yelping_since:2009	218	1	4
5	fans:10-20 AND funny:0-100 AND review_count:200-300 AND useful:200-300 AND yelping_since:2010	370	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:30-40 AND review_count:200-300 AND useful:600-700	352	1	2
5	cool:200-300 AND fans:10-20 AND funny:100-200 AND useful:300-400 AND yelping_since:2010	233	1	2
5	average_stars:3.0-3.5 AND cool:200-300 AND fans:10-20 AND funny:100-200 AND useful:500-600	498	1	2
5	average_stars:3.5-4.0 AND cool:400-500 AND funny:300-400 AND useful:800-900 AND yelping_since:2009	584	1	2
5	cool:100-200 AND fans:10-20 AND funny:0-100 AND review_count:100-200 AND yelping_since:2010	317	1	2
5	average_stars:4.0-4.5 AND cool:500-600 AND funny:200-300 AND review_count:500-600 AND useful:900-1000	447	1	2
5	average_stars:3.5-4.0 AND fans:40-50 AND funny:300-400 AND review_count:200-300 AND useful:500-600	680	1	2
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:30-40 AND funny:200-300 AND review_count:400-500	417	1	2
5	average_stars:3.5-4.0 AND cool:200-300 AND funny:200-300 AND review_count:100-200 AND useful:500-600	263	1	4
5	average_stars:3.5-4.0 AND cool:300-400 AND fans:30-40 AND review_count:400-500 AND useful:700-800	417	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND funny:100-200 AND useful:300-400 AND yelping_since:2008	398	1	4
5	average_stars:3.5-4.0 AND fans:10-20 AND funny:100-200 AND useful:400-500 AND yelping_since:2011	380	1	2
5	cool:200-300 AND funny:100-200 AND review_count:100-200 AND useful:400-500 AND yelping_since:2006	632	1	2
5	average_stars:3.5-4.0 AND cool:0-100 AND fans:10-20 AND review_count:100-200 AND yelping_since:2011	323	1	2
5	average_stars:3.0-3.5 AND cool:200-300 AND funny:100-200 AND review_count:100-200 AND useful:500-600	261	1	2
5	average_stars:4.0-4.5 AND cool:>1000 AND fans:70-80 AND funny:900-1000 AND yelping_since:2009	573	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND funny:200-300 AND review_count:300-400 AND useful:500-600	390	1	2
5	average_stars:3.5-4.0 AND funny:600-700 AND review_count:200-300 AND useful:1100-1200 AND yelping_since:2008	694	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND fans:0-10 AND funny:0-100 AND review_count:200-300	328	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND fans:20-30 AND funny:0-100 AND useful:300-400	489	1	2
5	cool:>1000 AND fans:100-110 AND funny:>1000 AND review_count:300-400 AND yelping_since:2007	393	1	2
5	average_stars:3.5-4.0 AND fans:20-30 AND funny:100-200 AND review_count:300-400 AND useful:400-500	385	1	2
5	cool:0-100 AND fans:0-10 AND funny:0-100 AND review_count:100-200 AND useful:300-400	294	1	4
5	average_stars:3.5-4.0 AND fans:10-20 AND funny:100-200 AND review_count:100-200 AND yelping_since:2005	264	1	2
5	average_stars:3.5-4.0 AND fans:10-20 AND funny:300-400 AND review_count:200-300 AND yelping_since:2007	342	1	2
5	average_stars:3.5-4.0 AND cool:100-200 AND funny:0-100 AND review_count:200-300 AND yelping_since:2008	349	1	2
5	average_stars:3.5-4.0 AND fans:30-40 AND funny:200-300 AND review_count:500-600 AND yelping_since:2008	821	1	2
5	average_stars:4.0-4.5 AND cool:400-500 AND funny:300-400 AND review_count:100-200 AND useful:600-700	626	1	2
